anonymous_user,10147f2849304f279a4d0d85cecf4b0c,33039355247a44bebfa449d0b181c131,51a0521e3e6344119369f9217375fed9,65186797aa9745099cb9163660df3f20,73c5298a6ce54e9d9c8ebba123050efc,8dcc7c2d965247b0b8e7da1ea7956eb2,91cf76a4af684d78a4be834f626f298d,9cc0f985c78949ce8dcb879c93bfa915,a27358d4f16e4286bf19e8c7cd2fb937,bb1255da2f294bffb8066472d9db592e,bd600ee05b5b4dfca154045ee3dc2093,dcd9acb8e86449748ddfcb25625684ae,course,b80b9d5b1d28412595f55c344932a69e,f8bc4ffc20034293ad4f2e5f5a2a2e66,023be60f213f478ca1bd48b4a6ce4dda,0431a7ec8644440185f1112f1bb0ab81,0a07e32c1907499a84af00c4b68dff46,0abeb92fda8042ed8982bf2b46f5b2dc,0b17398fd9cc4494990c6d272ad2b480,0cf064b0f4da4a9b821c97a1c4a4f4cd,0e6255fdc7f848ca97a3d5e2baaaee55,101dba8b87c844989b918cf307edf243,191950cb205a49f4b476732c2433b5c9,209d6e485cd14f7bb485cd195cab3112,22a1fb21e9f545cfb646c433b1dc4450,263b34fab43c43b6a9b0f3332fe4e39c,2748fcd1b5a9447a90b1eb751eb8c7ef,276cfe5a42164c0a83cc3edb53de4b70,280af37b4a77400ba4acb65d060e60e0,2a1e88db8b6844d99dc7072896309ce9,2bb58e173c4c48d4ba818d272db4c0b2,2d85caf9588f49af826a99eefd6eee45,317b91f800884d97942f0d45336cb1fb,3392db7882834c4cafb7827d67fd75e4,36815fbe9acc4c90bc19961866b3c013,36dcf9f87cb84a67ac4edc4d706fe4a8,371b51f3ba084bdf83fafb6bce47fb1b,390e9c67d61347189c02cffd5c3b7966,39fa7b3ea6cc4613948e39e4491a418d,3c64508e90194136ac44909afdeb8101,3f0bd3b9e67d450cba071a94d9eecc21,43aa11b5d82547fe8a53b1d23f523de9,446185e68a60436c80a0ccb522a7253d,4711bb8909434fbe9bfa6bb7d69e6eff,49eda4196e4b4cabb51913cbd45e4a64,4c111d637e174e78a1581c2ee4b3d7bd,4c826fdb2a404ca3a819ec4035029361,560a4661496947e58b5b0045041f8292,593564b9c6ed4931a917ca370dbbbb03,5b59957c402645389ec85555e4d19b3e,5e87e398e0c64ad4b87ff223fc3a3f04,5ea46df56dbe472ab921635723394abf,5f2eedcae56e41eba35fef433ae863a7,67624a35eef84460a08b762b84bc0dd8,698a09bdd7444582a2e3061adebc1bc7,6d7481c02b444da8a66ccc6c8f2bccb2,70eec84995364f608f03063f471b19ba,71d727edf43a407b80954f0e4eec07bf,71fc956147664414805e5bb49e37b3da,74bd0838811f4f088e582b0719995332,74d7bd6660564d4bb7a3f8ab02f80770,756b270b8f8e4e198b7909fd006cc482,76115ef28fab466bb754d865bd6708ef,7699f025687a4a39ab2b7aa5d625203e,777fa8ad5cc84f5f81de57d9b67cba4e,788068c6113f4feeb117885833bc59aa,798f566ff57948b583d76beb1085df6e,7b47b71ff4cf40a499303e97976f06cb,7b6d3b3c29c64a659425ed3eb6b66548,7ba5d6c7263d489e8a6bef8d0d1a63e6,7cade17d58a24308b163f7e29c6cbbe8,7d05e1f9996c44419e7341a76579621e,7f2e5b2ca0d24fec9b8b9948272130ce,81d723eec06049508c665cdf3386a5b2,81db2ef5cda24fd28938adef959e43b6,88be9b36cfbe4d87a66f70d42eedc2df,906d08f56b694b7eb349d13a6a756b1b,90c50e93e5e845e1bcf22de346304ee8,944bfe11ea3a41dcbaea935664414dec,94797a5ae3934fd79bd63f40f6599d38,99f6cf2a9e0247f0be87f5bff1cac56c,9bec72279462436597236e763d4224dd,9bf8d59292f64821991a53fac1c3bf55,9dbc32e3ad414594866bf9af31ef31e5,9e40c4a63108465684d47234b675ff2f,9fdf0ba64c994f2b9c5825125f4488e7,a09bdbaa95ce4be7bf7676429602dd1e,a571101d31624501a4b1e043750e5611,abe37402d4e34bd6923d20be76d59b10,aee51bfd3b634881a1f6624cc9d59856,af07a710633e4e23b76b8d27628f5a7f,af082cb37eb749838360ba67a9efd073,af7199d4e07d4005a69a61480d1d8d50,b09b8ca4b52b4f96b5d09191469a3b5e,b4c2f603321d444d80fc73bdb8492998,b6c3ffe0672a42aba6753af4f45d12af,b78308579c864642945e75958bd8ca0e,b899f73725eb4ff0bbc23927e720f55b,bac2340cf9924fb4954998163e72b513,be77abd7ce884bb08b96785413f609d1,bf8a941205dd4a04aa49fdaad4c4a9bf,c0d944da942c4e3e9783a04b0ce2c643,c61cdfc0321e4997bbbb51bb5c4ac1dc,c68960c86d6a4f24989b92ad3aaf238c,cbf19b26a5a742fca01b9f0b765d6f2c,ce14a12323814641817a231225cf85a8,ce39d3c431d74406bd9f1687e78503cc,ce5a098aa07d4924b754a5a923e91b25,d085528aa3a44c88a3d6b6bed30d93a7,d0e047c26ba048319131faaae1e34c75,d2328c998db74c40acd3e345a370a060,d32a721db0154866a42514ab71a904b4,d737591c12fe4e3988b2f5cd867c4695,db473bcb759c4e38915c353dafa14f91,dd5c1c0ad55e43a6aba72ba1f0823d51,e1ca2f177e0b4ce09f21e47dcd4b1655,e3996f0f0778411f94999e70820b01a4,e56b6f8706384746ac589569cfaf2a7b,e5a593b575d74fd9a8ee9d01db1521bd,e6935fffa4104061a6145c2b7b961ec4,e9be152e6a2344ff93c8d53f2a84e3fe,ed90387434f74f588f2b754b1b1b9f54,eee3656f47e44b6188d34ab22d442442,ef55534f482841b78066de27b1e904d8,f312dd7ff6f240b6ab429de4ff4ab9f6,f47f1e666f0544f6923901f2df13bb8b,f662aba883804ae1ae40230906051c1a,f76c2190edc542a993732f8b15d11b4a,fa68993875bd497aa99502f7a9d141f0,fb9d8d8d69a8439d9bac3b4376e5aafc,0320c867b72549fa926b3daed93c749a,03a2d4440ab54366a820726b6b1f02e4,08ab6f4520044d74b73117dc2d59932c,1dadfa82310f42b0a87a1e218410c9eb,231b1b63e87e4f269f36005930dab1b2,2360a9bed7194a2bb6bfb0f25bb01dc5,2cf80269707549c08d7e1782f8db57da,33d22cc92645416cb9ca1e1160f24911,3b2698bd93af42f4840ae25a595b699b,42bb768eb21648a7a69c837240a17ee8,4506faaebf84484f942c42c5568e9f1d,4b5800c5ab2043d79d54dabb136cb3e2,4e2605d7571f46b09f0e152460349db7,53da472678c648988940a644268657ff,608729155e034840aaf1d40c04e4c57b,609689c2beb04cd58137357a1b79231e,6359720f0aca4c8c8ea6898ccb631be0,654a639b76774acfa196fde00401bd38,6806b3453e7f430ab5f4877533599753,74e2d8eda8384b1ea0389ad8c7698102,76497db395a3473d926852e099c6d46f,7baca973d264468ab6d22d57508f61d9,81ecd9c39c884acc90cec9f6bee75194,823dc739d2fb41089887ad2549af33df,8a28cfb4bb7c4a0ab77a1cc69d128770,9270da53c1ed4b7d81ed623dd2f51c41,9986da15a56642678bac819e78448cf0,9a9ccbb30114431888e3ded28f0cb6b0,9e719a1bbcf44d488e741deee0f91869,9f7d34a8fe3149d2acc9b5bc45ad42d4,a75693eea7d54372a41b7fa014f31a85,a8596fa12eba4cc7883ec70e0fa8da86,b0713462bbd54813af90aef7c415c0f7,b1f28e5b642b4b9ba402a272c2a58197,b6c8051daf644c50ac1ab27024f049c6,bc3ea6cf56fb49fa89345f3d7be168ae,be494b1f904e494ea8e80c388db1a672,c7ba07c09e844c4794505750840f20b0,d1521fc3f4164b2eb427b27fae88581d,ddc07eba846d4b1a94602875041fd39a,e4447465e67b447a8f5efb01cb28f533,e4f510f6680f4d3fb349dae3328d056c,f286263e337547fd918bb2c690090f11,f6c6e3e0afbc4523b1c49fe34fc0ae0f,0078ed87a3ba4e2485e700951317bd16,052e778166494de5b0db43b08f47254f,33554a560a5742d89f5b3864b17a33aa,360162daf5904577add90b89d297edb1,376027c765ed4cffa5683cb3f9320881,4529134a59544361b68123c487c6279d,47e68f9b6727408b8368895116d16268,5fc85b06b0744caa8f09a533bc57e383,69ecfbcb5b7d473391e088c6dbbff7ff,6cfe535c79ee458099c4de218c936f26,6f88fd7b5ea040e4bb954afd92f5d757,7621bb3221a346e4bdbc9b1566aad4fc,7d49134d036b4758bb8f1efc2c4db5a2,870db5959c2e41a894e902ccdcdac055,8bef58c3a8c1438b82cfc2c9a8238081,8cc37c3081164e899388be72b763b1d6,992076fd42b64e0d9d805b4ff54f816f,9a8a9456a43d47bc87a40b107926e04a,9d8bce5e173d4478bba2044fcd32dab9,a61a7a86b0034f90ab2cf53cadf1703d,ab54fcbba353445fb69283c60cd45c5d,b2bd34d072374c6d849720462e609a05,c2994fc380e6404e84faba3a9b39537c,c4d29fb4bf7a4c7dafcc39d521988a36,c9115eb454454c1190e3798d04c25fad,cbf626be514a484d8a4b7bbdf0e6a2c9,d059bdd9c4964898a2f2e726acd787e4,d22d092b94504a92b478f017925cdc33,daf24610ed4848f0b7564e05da19c8b8,e0132856280b4c52b39028fb95d7e9a6,e254063dc8d84085a89227744c464e6e,e7830a71975d4b2098dbc7defbd6c631,fe93aec6601c442d9b1ca8e6e0e2a801,ff5abec56f8741dbb79c78bfe89e411f,total_attempts_per_user,"gender(m=1, f=2)",num_of_module_created,num_of_modules>30sec,num_of_problens,num_of_video,num_of_problem_uploads,average_grade,70_uploads,user_last_login
001e7f225c9e4cc2151178e89157892b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,0,,,0,15/1/2019 12:29 PM
00352c7d58245b9492d859275a388729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,,0,11/1/2019 13:49
0065f8013dba54f153daa24dad9b466e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,53,31,25,8,11.0,0.984375,0,14/2/2019 6:43 PM
00830071c629097618ca52ca061878de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,1,2,3,1,2,1,1,0,1,0,1,3,1,0,0,1,3,3,1,3,2,2,1,0,2,2,0,1,0,1,2,1,0,3,1,1,3,1,0,0,2,1,1,2,3,0,0,0,2,0,1,0,1,2,0,0,5,1,0,4,5,1,3,2,2,2,0,1,0,0,3,1,1,1,0,1,1,2,0,1,0,1,1,0,2,1,2,1,3,2,1,1,4,4,0,2,4,1,1,1,1,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1,174,167,86,30,85.0,1.0,1,15/2/2019 10:17 AM
00999edc879aaf6ca687511a6cba8cf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,,,0,28/11/2018 1:01 PM
009e225a691ae6a02f35b0aa3381a2de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,4,5,0,2.0,1.0,0,7/2/2019 5:34
00ca44448e70ac9b3b8f982b9ee5d2dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,,,0,29/11/2018 7:00 AM
00f36714f005d27d72e86a71be980859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,3,12,1,1.0,1.0,0,3/2/2019 10:58
00fa6d73faf6924a662a774c29e37fd8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,,,0,13/12/2018 7:18 PM
00fb2cf993264a70a9fbb705e52ae68f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,1,8,0,2,3,0,1,0,0,3,5,0,0,1,0,0,0,0,0,0,19,0,0,0,0,1,0,3,5,1,0,0,1,6,1,2,0,0,0,1,5,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,15,2,4,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,1,6,1,0,0,1,0,1,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,2,174,121,87,32,42.0,0.9459459459999999,0,17/2/2019 12:29 AM
